DOI	Date	Subjects	License	Title	Authors	Affiliations
http://dx.doi.org/10.1101/042788	2016-03-08	Evolutionary Biology	CC-BY	Older fathers' children have lower evolutionary fitness across four centuries and in four populations	Ruben C. Arslan|Kai P. Willfuhr|Emma Frans|Karin J. H. Verweij|Mikko Myrskyla|Eckart Voland|Catarina Almqvist|Brendan P. Zietsch|Lars Penke	Georg August University Göttingen;|Max Planck Institute for Demographic Research;|University of Oxford;|VU University;|Justus Liebig University Gießen;|Karolinska Institutet;|University of Queensland
http://dx.doi.org/10.1101/040485	2016-03-08	Bioinformatics	CC-BY-ND	AC-PCA adjusts for confounding variation and recovers the anatomical structure of neocortex	Zhixiang Lin|Can Yang|Ying Zhu|John C. Duchi|Yao Fu|Yong Wang|Bai Jiang|Mahdi Zamanighomi|Xuming Xu|Mingfeng Li|Nenad Sestan|Hongyu Zhao|Wing Hung Wong	Stanford University;|Hong Kong Baptist University;|Yale University;|Bina Technologies;|Academy of Mathematics & Systems Science, Chinese Academy of Sciences
http://dx.doi.org/10.1101/040303	2016-03-08	Genetics	CC-BY	ZIKA - How Fast Does This Virus Mutate ?	Ian S Logan	
http://dx.doi.org/10.1101/032847	2016-03-08	Bioinformatics	CC-BY-ND	Quantitative proteome-based guidelines for intrinsic disorder characterization	Michael Vincent|Mark Whidden|Santiago Schnell	University of Michigan Medical School
http://dx.doi.org/10.1101/038596	2016-03-08	Evolutionary Biology	CC-BY-NC-ND	Getting the hologenome concept right: An eco-evolutionary framework for hosts and their microbiomes	Kevin R Theis|Nolwenn M. Dheilly|Jonathan L. Klassen|Robert M. Brucker|John F. Baines|Thomas C.G. Bosch|John F. Cryan|Scott F. Gilbert|Charles J. Goodnight|Elisabeth A. Lloyd|Jan Sapp|Philippe Vandenkoornhuyse|Ilana Zilber-Rosenberg|Eugene Rosenberg|Seth R. Bordenstein	Wayne State University;|Stony Brook University;|University of Connecticut;|Rowland Institute at Harvard;|Max Planck Institute for Evolutionary Biology;|Christian-Albrechts-University;|University College Cork;|Swarthmore College;|University of Vermont;|Indiana University;|York University;|Universite de Rennes 1, CNRS;|Independent Scholar;|Tel-Aviv University;|Vanderbilt University
http://dx.doi.org/10.1101/042739	2016-03-07	Microbiology	CC-BY-NC-ND	Adaptive significance of quorum sensing-dependent regulation of public goods by integration of growth rate: a trade-off between survival and efficiency	Arvin Nickzad|Eric Deziel	INRS-Institut Armand-Frappier
http://dx.doi.org/10.1101/042598	2016-03-07	Evolutionary Biology	CC-BY	Does linked selection explain the narrow range of genetic diversity across species?	Graham Coop	UC Davis
http://dx.doi.org/10.1101/042614	2016-03-07	Zoology		Omura's whale (Balaenoptera omurai) stranding on Qeshm Island, Iran: further evidence for a wide (sub)tropical distribution, including the Persian Gulf	Sharif Ranjbar|Mohammad Sayed Dakhteh|Koen Van Waerebeek	Department of Marine Biology, Hormozgan University, Hormozgan, Iran;|Qeshm Environment Administration, Qeshm Free Area, Qeshm City, Qeshm Island, Iran;|Peruvian Centre for Cetacean Research, Lima
http://dx.doi.org/10.1101/042630	2016-03-07	Bioinformatics	CC-BY-NC-ND	mLDM: a new hierarchical Bayesian statistical model for sparse microbioal association discovery	Yuqing Yang|Ning Chen|Ting Chen	Bioinformatics Division, Center for Synthetic and Systems Biology, TNLIST, Tsinghua University
http://dx.doi.org/10.1101/042697	2016-03-07	Physiology		Lipid profiles and body mass index of young students in Jordan	Balasim Alquraishi|Eman Rababah	Hashemite University
http://dx.doi.org/10.1101/042655	2016-03-07	Bioinformatics		AnnoLnc: a web server for systematically annotating novel human lncRNAs	Mei Hou|Xing Tang|Feng Tian|Fangyuan Shi|Fenglin Liu|Ge Gao	College of Life Sciences, Center for Bioinformatics, Peking University
http://dx.doi.org/10.1101/042572	2016-03-07	Ecology		Symmetric assembly and disassembly of an ecological network	Jason Tylianakis|Laura Martinez-Garcia|Sarah Richardson|Duane Peltzer|Ian A. Dickie	University of Canterbury & Imperial College London;|Wageningen University;|Landcare Research;|Lincoln University
http://dx.doi.org/10.1101/042663	2016-03-07	Cell Biology		Engineered kinesin motor proteins amenable to small molecule inhibition	Martin F Engelke|Michael Winding|Yang Yue|Shankar Shastry|Federico Teloni|Sanjay Reddy|T. Lynne Blasius|Pushpanjali Soppina|William O Hancock|Vladimir I Gelfand|Kristen Verhey	University of Michigan Medical School;|Northwestern University School of Medicine;|Pennsylvania State University;|Univ Michigan Medical School
http://dx.doi.org/10.1101/041855	2016-03-07	Cancer Biology	CC-BY-NC-ND	Dissecting resistance mechanisms in melanoma combination therapy	Eunjung Kim|Alexander Anderson	H.Lee Moffitt Cancer Center and Research Institute
http://dx.doi.org/10.1101/041897	2016-03-07	Ecology	CC-BY-ND	Zika Virus: Endemic Versus Epidemic Dynamics and Implications for Disease Spread in the Americas	Sharon Bewick|William F Fagan|Justin M Calabrese|Folashade Agusto	University of Maryland;|Conservation Ecology Center, Smithsonian Conservation Biology Institute;|University of Kansas
http://dx.doi.org/10.1101/034603	2016-03-07	Evolutionary Biology	CC-BY-NC-ND	An evolutionary hourglass of herbivore-induced transcriptomic responses in Nicotiana attenuata	Matthew Durrant|Justin Boyer|Ian T. Baldwin|Shuqing Xu	Max Planck Institute for Chemical Ecology
http://dx.doi.org/10.1101/042366	2016-03-06	Evolutionary Biology		Horizontal transfer in bacterial Methionyl tRNA synthetase is very common shown by Genus and phyla level phylogenetic analysis.	Prabhakar Ghorpade|Avinash Pange|Bhaskar Sharma	College of Veterinary and Animal Sciences, Parbhani;|Livestock Development Officer, Govt. of Maharashtra;|Indian Veterinary Research Institute, Izatnagar
http://dx.doi.org/10.1101/042382	2016-03-06	Bioinformatics	CC-BY-NC-ND	Exploring miRNAs as the key to understand symptoms induced by ZIKA virus infection through a collaborative database.	Victor Pylro|Francislon Oliveira|Daniel Morais|Sara Orellana|Fabiano Pais|Julliane Medeiros|Juliana Geraldo|Jack Gilbert|Angela Volpini|Gabriel Fernandes	Rene Rachou Research Center;|Argonne National Laboratory
http://dx.doi.org/10.1101/042549	2016-03-06	Evolutionary Biology	CC-BY-NC-ND	Positive selection on a regulatory insertion-deletion polymorphism in FADS2 influences apparent endogenous synthesis of arachidonic acid	Kumar S.D. Kothapalli|Kaixiong Ye|Maithili S. Gadgil|Susan E. Carlson|Kimberly O. O'Brien|Ji Yao Zhang|Hui Gyu Park|Kinsley Ojukwu|James Zou|Stephanie S. Hyon|Kalpana S. Joshi|Alon Keinan|J. Thomas Brenna	Division of Nutritional Sciences, Cornell University, Ithaca, New York 14853 USA;|Department of Biological Statistics and Computational Biology, Cornell University, Ithaca, New York;|Department of Biotechnology, Sinhgad College of Engineering, University of Pune, Pune, India;|Department of Dietetics and Nutrition, The University of Kansas, Kansas City, KS-66160;|Cornell University
http://dx.doi.org/10.1101/042218	2016-03-06	Genetics	CC-BY-NC-ND	Genetic heterogeneity in autism: from single gene to a pathway perspective	Joon Yong An|Charles Claudianos	University of California, San Francisco;|Monash University
http://dx.doi.org/10.1101/041020	2016-03-06	Genomics		Accurate promoter and enhancer identification in 127 ENCODE and Roadmap Epigenomics cell types and tissues by GenoSTAN	Benedikt Zacher|Margaux Michel|Bjoern Schwalb|Patrick Cramer|Achim Tresch|Julien Gagneur	Gene Center and Department of Biochemistry, Ludwig-Maximilians-University;|Department of Molecular Biology, Max Planck Institute for Biophysical Chemistry;|Department of Biology, University of Cologne;|Technical University Munich, Department of Informatics
http://dx.doi.org/10.1101/025809	2016-03-06	Genetics	CC-BY-NC-ND	The genetics of Bene Israel from India reveals both substantial Jewish and Indian ancestry	Yedael Y. Waldman|Arjun Biddanda|Natalie R. Davidson|Paul Billing-Ross|Maya Dubrovsky|Christopher L. Campbell|Carole Oddoux|Eitan Friedman|Gil Atzmon|Eran Halperin|Harry Ostrer|Alon Keinan	Cornell University;|Chaim Sheba Medical Center;|Albert Einstein College of Medicine;|Tel Aviv University
http://dx.doi.org/10.1101/042523	2016-03-05	Physiology	CC-BY-NC	Pre-treatment with the methanol extract of Withania somnifera prevents Diazinon -induced cardiotoxic effects of organophosphate poisoning	Eric Mwangi Irungu|Peter Waweru Mwangi|Frederick O Bukachi	University of Nairobi
http://dx.doi.org/10.1101/042515	2016-03-05	Genetics	CC-BY	Partial duplication of the CRYBB1-CRYBA4 locus is associated with autosomal dominant congenital cataract	Owen M Siggs|Shari Javadiyan|Shiwani Sharma|Emmanuelle Souzeau|Karen M Lower|Deepa A Taranath|Jo Black|John Pater|John G. Willoughby|Kathryn P Burdon|Jamie E Craig	Flinders University;|Women's and Children's Hospital;|University of Tasmania
http://dx.doi.org/10.1101/042481	2016-03-05	Systems Biology	CC-BY-NC	The Plasmodium falciparum drugome and its polypharmacological implications	Yinliang Zhang|Li Xie|Lei Xie|Philip Bourne	Anhui University;|Scripps Ranch;|City University of New York - Hunter College;|NIH
http://dx.doi.org/10.1101/042499	2016-03-05	Bioengineering	CC-BY-NC-ND	Fast and inexpensive detection of bacterial viability and drug effectiveness through metabolic monitoring	Sondos Ayyash|Wen I Wu|Ponnambalam Ravi Selvaganapathy	McMaster University
http://dx.doi.org/10.1101/035287	2016-03-05	Bioinformatics	CC-BY	Rail-dbGaP: analyzing dbGaP-protected data in the cloud with Amazon Elastic MapReduce	Abhinav Nellore|Christopher Wilks|Kasper D Hansen|Jeffrey T Leek|Ben Langmead	Johns Hopkins University;|Johns Hopkins Bloomberg School of Public Health
http://dx.doi.org/10.1101/042440	2016-03-05	Evolutionary Biology	CC-BY-ND	Have coral snake mimics diversified more than non-mimics?	Daniel S. Caetano|Laura R.V. Alencar|Paulo Passos|Felipe G. Grazziotin|Hussam Zaher|Marcio Martins	University of Idaho;|Universidade de Sao Paulo;|Museu Nacional (UFRJ);|Museu de Zoologia (USP)
http://dx.doi.org/10.1101/042457	2016-03-04	Genetics	CC-BY-NC-ND	Bayesian large-scale multiple regression with summary statistics from genome-wide association studies	Xiang Zhu|Matthew Stephens	University of Chicago
http://dx.doi.org/10.1101/042416	2016-03-04	Neuroscience	CC-BY	Preprint: A robust peptidomics mass spectrometry platform for measuring oxytocin in plasma and serum	Ole Kristian Brandtzaeg|Elin Johnsen|Hanne Roberg-Larsen|Knut Fredrik Seip|Siri Leknes|Elsa Lundanes|Steven Ray Wilson	University of Oslo
http://dx.doi.org/10.1101/042390	2016-03-04	Evolutionary Biology	CC-BY-NC-ND	Resolving the conflict between associative overdominance and background selection	Lei Zhao|Brian Charlesworth	Fudan University, Handan Campus, China;|University of Edinburgh, United Kingdom
http://dx.doi.org/10.1101/042424	2016-03-04	Evolutionary Biology		Stochasticity in the Genotype-Phenotype Map: Implications for the Robustness and Persistence of Bet-Hedging	Daniel Nichol|Mark Robertson-Tessi|Peter Jeavons|Alexander RA Anderson	University of Oxford;|Moffitt Cancer Center
http://dx.doi.org/10.1101/042408	2016-03-04	Systems Biology	CC-BY-NC-ND	Limiting the Development of Anti-Cancer Drug Resistance in a Spatial Model of Micrometastases	Ami B Shah|Katarzyna A Rejniak|Jana L Gevertz	The College of New Jersey;|Moffitt Cancer Center
http://dx.doi.org/10.1101/042374	2016-03-04	Bioinformatics	CC-BY	The Ensembl Variant Effect Predictor	William McLaren|Laurent Gil|Sarah E Hunt|Harpreet Singh Riat|Graham R. S. Ritchie|Anja Thormann|Paul Flicek|Fiona Cunningham	European Molecular Biology Laboratory, European Bioinformatics Institute;|European Bioinformatics Institute
http://dx.doi.org/10.1101/040907	2016-03-04	Biochemistry	CC-BY-NC-ND	Atomic structure of Hsp90:Cdc37:Cdk4 reveals Hsp90 regulates kinase via dramatic unfolding	Kliment A Verba|Ray YR Wang|Akihiko Arakawa|Yanxin Liu|Mikako Shirouzu|Shigeyuki Yokoyama|David A Agard	University of California San Francisco;|RIKEN Systems and Structural Biology Center, Yokohama, Japan
http://dx.doi.org/10.1101/036863	2016-03-04	Genomics	CC-BY-NC-ND	Fast and accurate single-cell RNA-Seq analysis by clustering of transcript-compatibility counts	Vasilis Ntranos|Govinda M. Kamath|Jesse Zhang|Lior Pachter|David N. Tse	U.C. Berkeley;|Stanford University
http://dx.doi.org/10.1101/037200	2016-03-04	Evolutionary Biology	CC-BY-NC-ND	Bayesian inference of natural selection from allele frequency time series	Joshua Schraiber|Steven N. Evans|Montgomery Slatkin	University of Washington;|University of California, Berkeley;|Univeristy of California, Berkeley
http://dx.doi.org/10.1101/035519	2016-03-04	Systems Biology	CC-BY-NC-ND	Hilbert-Schmidt and Sobol sensitivity indices for static and time series Wnt signaling measurements in colorectal cancer	shriprakash sinha	
http://dx.doi.org/10.1101/022152	2016-03-04	Bioinformatics	CC-BY	Learning from heterogeneous data sources: an application in spatial proteomics	Lisa M Breckels|Sean Holden|David Wojnar|Claire M Mulvey|Andy Christoforou|Arnoud J Groen|Matthew WB Trotter|Oliver Kohlbacher|Kathryn S Lilley|Laurent Gatto	University of Cambridge;|University of Tubingen;|Celgene Institute for Translational Research Europe
http://dx.doi.org/10.1101/042358	2016-03-04	Microbiology		A susceptible mouse model for Zika virus infection	Stuart D Dowall|Victoria A Graham|Emma Rayner|Barry Atkinson|Graham Hall|Robert J Watson|Andrew Bosworth|Laura C Bonney|Samantha Kitchen|Roger Hewson	Public Health England
http://dx.doi.org/10.1101/042127	2016-03-04	Systems Biology		The Effects of Ribosome Autocatalysis and Negative Feedback in Resource Competition	Fiona Chandra|Domitilla Del Vecchio	Massachusetts Institute of Technology
http://dx.doi.org/10.1101/042200	2016-03-04	Bioinformatics	CC-BY-ND	Phylogeny-aware Identification and Correction of Taxonomically Mislabeled Sequences	Alexey M Kozlov|Jiajie Zhang|Pelin Yilmaz|Frank Oliver Glockner|Alexandros Stamatakis	Heidelberg Institute for Theoretical Studies;|Microbial Genomics and Bioinformatics Research Group, Max Planck Institute for Marine Microbiology
http://dx.doi.org/10.1101/042341	2016-03-04	Ecology		Plant root pathogens over 120,000 years of temperate rainforest ecosystem development	Ian A. Dickie|Angela Wakelin|Laura Martinez-Garcia|Sarah J. Richardson|Andreas Makiola|Jason M. Tylianakis	Lincoln University;|Wageningen University;|Landcare Research;|University of Canterbury & Imperial College London
http://dx.doi.org/10.1101/034769	2016-03-04	Bioinformatics	CC-BY	BrowseVCF: a web-based application and workflow to quickly prioritise disease-causative variants in VCF files.	Silvia Salatino|Varun Ramraj	The Wellcome Trust Centre for Human Genetics
http://dx.doi.org/10.1101/042309	2016-03-03	Genomics	CC-BY-NC-ND	The roles of LINEs, LTRs and SINEs in lineage-specific gene family expansions in the human and mouse genomes	Vaclav Janousek|Christina M Laukaitis|Alexey Yanchukov|Robert Karn	Charles University in Prague;|University of Arizona;|B??lent Ecevit ??niversity
http://dx.doi.org/10.1101/042317	2016-03-03	Systems Biology	CC-BY-NC-ND	Environmental gene regulatory influence networks in rice (Oryza sativa): response to water deficit, high temperature and agricultural environments	Olivia Wilkins|Christoph Hafemiester|Anne Plessis|Meisha-Marika Holloway-Phillips|Gina Pham|Addrienne B. Nicotra|Glenn B. Gregorio|S. V. Krishna Jagadish|Endang M. Septiningsih|Richard Bonneau|Michael Purugganan	McGill University;|New York Genome Center;|Plymouth University;|Australian National University;|Michigan State University;|East West Seeds;|Kansas State University;|Texas A & M University;|New York University
http://dx.doi.org/10.1101/042325	2016-03-03	Evolutionary Biology	CC-BY-NC-ND	Transposable Element Evolution in the Allotetraploid Capsella bursa-pastoris and the Perfect Storm Hypothesis	J Arvid Agren|Hui-Run Huang|Stephen I Wright	Cornell University;|South China Botanical Garden;|University of Toronto
